18-dic-2025;;;;;;;;;;;
iShares Core MSCI Japan IMI UCITS ETF;;;;;;;;;;;
Inception Date;25/09/2009;;;;;;;;;;
Fund Holdings as of;18/12/2025;;;;;;;;;;
Number of Securities;957,00;;;;;;;;;;
Shares Outstanding;101.620.596,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
5706;MITSUI KINZOKU LIMITED LTD;Materiali;Azionario;7.940.467,39;0,11;7.940.467,39;71.600,00;110,90;Giappone;Tokyo Stock Exchange;JPY
5334;NITERRA LTD;Consumi Discrezionali;Azionario;7.875.909,87;0,11;7.875.909,87;183.200,00;42,99;Giappone;Tokyo Stock Exchange;JPY
8331;CHIBA BANK LTD;Finanziari;Azionario;7.861.444,60;0,11;7.861.444,60;712.800,00;11,03;Giappone;Tokyo Stock Exchange;JPY
4204;SEKISUI CHEMICAL LTD;Industriali;Azionario;7.740.543,89;0,11;7.740.543,89;462.900,00;16,72;Giappone;Tokyo Stock Exchange;JPY
2875;TOYO SUISAN LTD;Generi di largo consumo;Azionario;7.732.456,85;0,11;7.732.456,85;108.600,00;71,20;Giappone;Tokyo Stock Exchange;JPY
4911;SHISEIDO LTD;Generi di largo consumo;Azionario;7.727.332,93;0,11;7.727.332,93;509.300,00;15,17;Giappone;Tokyo Stock Exchange;JPY
2413;M3 INC;Salute;Azionario;7.677.548,62;0,11;7.677.548,62;571.800,00;13,43;Giappone;Tokyo Stock Exchange;JPY
9042;HANKYU HANSHIN HOLDINGS INC;Industriali;Azionario;7.653.444,34;0,11;7.653.444,34;301.000,00;25,43;Giappone;Tokyo Stock Exchange;JPY
6532;BAYCURRENT INC;Industriali;Azionario;7.643.879,26;0,11;7.643.879,26;176.300,00;43,36;Giappone;Tokyo Stock Exchange;JPY
9005;TOKYU CORP;Industriali;Azionario;7.609.721,95;0,11;7.609.721,95;648.400,00;11,74;Giappone;Tokyo Stock Exchange;JPY
5016;JX ADVANCED METALS CORP;Materiali;Azionario;7.557.618,70;0,10;7.557.618,70;698.900,00;10,81;Giappone;Tokyo Stock Exchange;JPY
3088;MATSUKIYOKARA;Generi di largo consumo;Azionario;7.554.356,04;0,10;7.554.356,04;412.730,00;18,30;Giappone;Tokyo Stock Exchange;JPY
7167;MEBUKI FINANCIAL GROUP INC;Finanziari;Azionario;7.429.801,22;0,10;7.429.801,22;1.096.980,00;6,77;Giappone;Tokyo Stock Exchange;JPY
9602;TOHO (TOKYO) LTD;Comunicazione;Azionario;7.407.356,71;0,10;7.407.356,71;138.300,00;53,56;Giappone;Tokyo Stock Exchange;JPY
7201;NISSAN MOTOR LTD;Consumi Discrezionali;Azionario;7.297.708,64;0,10;7.297.708,64;2.864.300,00;2,55;Giappone;Tokyo Stock Exchange;JPY
5019;IDEMITSU KOSAN LTD;Energia;Azionario;7.294.591,57;0,10;7.294.591,57;970.605,00;7,52;Giappone;Tokyo Stock Exchange;JPY
8953;JAPAN METROPOLITAN FUND INVESTMENT;Immobili;Azionario;7.287.709,67;0,10;7.287.709,67;9.231,00;789,48;Giappone;Tokyo Stock Exchange;JPY
8354;FUKUOKA FINANCIAL GROUP INC;Finanziari;Azionario;7.261.910,21;0,10;7.261.910,21;226.636,00;32,04;Giappone;Tokyo Stock Exchange;JPY
6525;KOKUSAI ELECTRIC CORP;IT;Azionario;7.141.955,06;0,10;7.141.955,06;246.100,00;29,02;Giappone;Tokyo Stock Exchange;JPY
4704;TREND MICRO INC;IT;Azionario;7.133.575,49;0,10;7.133.575,49;158.400,00;45,04;Giappone;Tokyo Stock Exchange;JPY
8136;SANRIO LTD;Consumi Discrezionali;Azionario;7.119.370,60;0,10;7.119.370,60;222.500,00;32,00;Giappone;Tokyo Stock Exchange;JPY
7550;ZENSHO HOLDINGS LTD;Consumi Discrezionali;Azionario;7.116.911,50;0,10;7.116.911,50;120.000,00;59,31;Giappone;Tokyo Stock Exchange;JPY
1878;DAITO TRUST CONSTRUCTION LTD;Immobili;Azionario;7.038.923,14;0,10;7.038.923,14;362.900,00;19,40;Giappone;Tokyo Stock Exchange;JPY
3563;FOOD & LIFE COMPANIES LTD;Consumi Discrezionali;Azionario;7.029.194,12;0,10;7.029.194,12;145.200,00;48,41;Giappone;Tokyo Stock Exchange;JPY
2269;MEIJI HOLDINGS LTD;Generi di largo consumo;Azionario;7.019.717,77;0,10;7.019.717,77;320.200,00;21,92;Giappone;Tokyo Stock Exchange;JPY
7181;JAPAN POST INSURANCE LTD;Finanziari;Azionario;6.985.872,90;0,10;6.985.872,90;243.200,00;28,72;Giappone;Tokyo Stock Exchange;JPY
3289;TOKYU FUDOSAN HOLDINGS CORP;Immobili;Azionario;6.888.675,30;0,10;6.888.675,30;749.300,00;9,19;Giappone;Tokyo Stock Exchange;JPY
1944;KINDEN CORP;Industriali;Azionario;6.677.090,87;0,09;6.677.090,87;157.100,00;42,50;Giappone;Tokyo Stock Exchange;JPY
8952;JAPAN REAL ESTATE INVESTMENT TRUST;Immobili;Azionario;6.614.638,85;0,09;6.614.638,85;7.860,00;841,56;Giappone;Tokyo Stock Exchange;JPY
4528;ONO PHARMACEUTICAL LTD;Salute;Azionario;6.549.530,68;0,09;6.549.530,68;465.500,00;14,07;Giappone;Tokyo Stock Exchange;JPY
5333;NGK INSULATORS LTD;Industriali;Azionario;6.540.003,21;0,09;6.540.003,21;310.900,00;21,04;Giappone;Tokyo Stock Exchange;JPY
5101;YOKOHAMA RUBBER LTD;Consumi Discrezionali;Azionario;6.417.196,31;0,09;6.417.196,31;159.400,00;40,26;Giappone;Tokyo Stock Exchange;JPY
4091;NIPPON SANSO HOLDINGS CORP;Materiali;Azionario;6.371.464,85;0,09;6.371.464,85;212.900,00;29,93;Giappone;Tokyo Stock Exchange;JPY
3197;SKYLARK HOLDINGS LTD;Consumi Discrezionali;Azionario;6.330.576,36;0,09;6.330.576,36;285.500,00;22,17;Giappone;Tokyo Stock Exchange;JPY
3003;HULIC LTD;Immobili;Azionario;6.278.808,06;0,09;6.278.808,06;569.800,00;11,02;Giappone;Tokyo Stock Exchange;JPY
9107;KAWASAKI KISEN LTD;Industriali;Azionario;6.264.815,97;0,09;6.264.815,97;454.400,00;13,79;Giappone;Tokyo Stock Exchange;JPY
3099;ISETAN MITSUKOSHI HOLDINGS LTD;Consumi Discrezionali;Azionario;6.260.376,74;0,09;6.260.376,74;414.900,00;15,09;Giappone;Tokyo Stock Exchange;JPY
1808;HASEKO CORP;Consumi Discrezionali;Azionario;6.189.452,57;0,09;6.189.452,57;313.800,00;19,72;Giappone;Tokyo Stock Exchange;JPY
6869;SYSMEX CORP;Salute;Azionario;6.184.012,34;0,09;6.184.012,34;616.400,00;10,03;Giappone;Tokyo Stock Exchange;JPY
5929;SANWA HOLDINGS CORP;Industriali;Azionario;6.116.669,77;0,08;6.116.669,77;229.700,00;26,63;Giappone;Tokyo Stock Exchange;JPY
5844;KYOTO FINANCIAL GROUP INC;Finanziari;Azionario;6.105.789,32;0,08;6.105.789,32;281.400,00;21,70;Giappone;Tokyo Stock Exchange;JPY
9147;NIPPON EXPRESS HOLDINGS INC;Industriali;Azionario;6.080.041,15;0,08;6.080.041,15;284.000,00;21,41;Giappone;Tokyo Stock Exchange;JPY
3391;TSURUHA HOLDINGS INC;Generi di largo consumo;Azionario;6.042.290,01;0,08;6.042.290,01;335.660,00;18,00;Giappone;Tokyo Stock Exchange;JPY
4732;USS LTD;Consumi Discrezionali;Azionario;6.000.371,92;0,08;6.000.371,92;523.900,00;11,45;Giappone;Tokyo Stock Exchange;JPY
6448;BROTHER INDUSTRIES LTD;IT;Azionario;5.913.465,56;0,08;5.913.465,56;295.000,00;20,05;Giappone;Tokyo Stock Exchange;JPY
4768;OTSUKA CORP;IT;Azionario;5.911.157,54;0,08;5.911.157,54;278.200,00;21,25;Giappone;Tokyo Stock Exchange;JPY
3288;OPEN HOUSE GROUP LTD;Consumi Discrezionali;Azionario;5.901.704,33;0,08;5.901.704,33;101.300,00;58,26;Giappone;Tokyo Stock Exchange;JPY
9435;HIKARI TSUSHIN INC;Industriali;Azionario;5.886.399,43;0,08;5.886.399,43;21.000,00;280,30;Giappone;Tokyo Stock Exchange;JPY
6645;OMRON CORP;IT;Azionario;5.882.127,36;0,08;5.882.127,36;233.700,00;25,17;Giappone;Tokyo Stock Exchange;JPY
1911;SUMITOMO FORESTRY LTD;Consumi Discrezionali;Azionario;5.832.627,21;0,08;5.832.627,21;568.800,00;10,25;Giappone;Tokyo Stock Exchange;JPY
9684;SQUARE ENIX HLDG LTD;Comunicazione;Azionario;5.794.208,11;0,08;5.794.208,11;313.700,00;18,47;Giappone;Tokyo Stock Exchange;JPY
3861;OJI HOLDINGS CORP;Materiali;Azionario;5.783.766,24;0,08;5.783.766,24;1.057.400,00;5,47;Giappone;Tokyo Stock Exchange;JPY
9508;KYUSHU ELECTRIC POWER INC;Imprese di servizi di pubblica utilità;Azionario;5.775.881,26;0,08;5.775.881,26;541.700,00;10,66;Giappone;Tokyo Stock Exchange;JPY
7752;RICOH LTD;IT;Azionario;5.774.627,28;0,08;5.774.627,28;662.400,00;8,72;Giappone;Tokyo Stock Exchange;JPY
5406;KOBE STEEL LTD;Materiali;Azionario;5.742.443,67;0,08;5.742.443,67;449.300,00;12,78;Giappone;Tokyo Stock Exchange;JPY
4183;MITSUI CHEMICALS INC;Materiali;Azionario;5.713.595,42;0,08;5.713.595,42;231.800,00;24,65;Giappone;Tokyo Stock Exchange;JPY
6963;ROHM LTD;IT;Azionario;5.643.342,76;0,08;5.643.342,76;417.500,00;13,52;Giappone;Tokyo Stock Exchange;JPY
8972;KDX REALTY INVESTMENT CORP;Immobili;Azionario;5.643.368,16;0,08;5.643.368,16;4.979,00;1.133,43;Giappone;Tokyo Stock Exchange;JPY
4021;NISSAN CHEMICAL CORP;Materiali;Azionario;5.634.582,28;0,08;5.634.582,28;163.300,00;34,50;Giappone;Tokyo Stock Exchange;JPY
8804;TOKYO TATEMONO LTD;Immobili;Azionario;5.573.243,76;0,08;5.573.243,76;245.300,00;22,72;Giappone;Tokyo Stock Exchange;JPY
7261;MAZDA MOTOR CORP;Consumi Discrezionali;Azionario;5.560.448,74;0,08;5.560.448,74;744.000,00;7,47;Giappone;Tokyo Stock Exchange;JPY
9962;MISUMI GROUP INC;Industriali;Azionario;5.537.062,09;0,08;5.537.062,09;351.751,00;15,74;Giappone;Tokyo Stock Exchange;JPY
4324;DENTSU GROUP INC;Comunicazione;Azionario;5.529.059,11;0,08;5.529.059,11;251.100,00;22,02;Giappone;Tokyo Stock Exchange;JPY
5838;RAKUTEN BANK LTD;Finanziari;Azionario;5.469.606,87;0,08;5.469.606,87;124.200,00;44,04;Giappone;Tokyo Stock Exchange;JPY
3462;NOMURA REAL ESTATE MASTER FUND REI;Immobili;Azionario;5.457.618,05;0,08;5.457.618,05;4.947,00;1.103,22;Giappone;Tokyo Stock Exchange;JPY
3281;GLP J-REIT REIT;Immobili;Azionario;5.446.716,38;0,08;5.446.716,38;5.783,00;941,85;Giappone;Tokyo Stock Exchange;JPY
6370;KURITA WATER INDUSTRIES LTD;Industriali;Azionario;5.424.684,82;0,08;5.424.684,82;135.700,00;39,98;Giappone;Tokyo Stock Exchange;JPY
7747;ASAHI INTECC LTD;Salute;Azionario;5.360.813,91;0,07;5.360.813,91;276.200,00;19,41;Giappone;Tokyo Stock Exchange;JPY
5801;FURUKAWA ELECTRIC LTD;Industriali;Azionario;5.189.790,74;0,07;5.189.790,74;89.100,00;58,25;Giappone;Tokyo Stock Exchange;JPY
2267;YAKULT HONSHA LTD;Generi di largo consumo;Azionario;5.156.209,78;0,07;5.156.209,78;328.900,00;15,68;Giappone;Tokyo Stock Exchange;JPY
8984;DAIWA HOUSE REIT CORP;Immobili;Azionario;5.143.467,16;0,07;5.143.467,16;5.662,00;908,42;Giappone;Tokyo Stock Exchange;JPY
8359;HACHIJUNI BANK LTD;Finanziari;Azionario;5.138.514,90;0,07;5.138.514,90;484.700,00;10,60;Giappone;Tokyo Stock Exchange;JPY
2587;SUNTORY BEVERAGE & FOOD LTD;Generi di largo consumo;Azionario;5.102.290,01;0,07;5.102.290,01;165.100,00;30,90;Giappone;Tokyo Stock Exchange;JPY
4042;TOSOH CORP;Materiali;Azionario;5.074.369,48;0,07;5.074.369,48;340.800,00;14,89;Giappone;Tokyo Stock Exchange;JPY
4005;SUMITOMO CHEMICAL LTD;Materiali;Azionario;5.054.735,29;0,07;5.054.735,29;1.803.300,00;2,80;Giappone;Tokyo Stock Exchange;JPY
6845;AZBIL CORP;IT;Azionario;5.046.583,30;0,07;5.046.583,30;562.300,00;8,97;Giappone;Tokyo Stock Exchange;JPY
3283;NIPPON PROLOGIS REIT INC;Immobili;Azionario;5.035.863,58;0,07;5.035.863,58;8.459,00;595,33;Giappone;Tokyo Stock Exchange;JPY
6113;AMADA LTD;Industriali;Azionario;5.031.907,17;0,07;5.031.907,17;420.800,00;11,96;Giappone;Tokyo Stock Exchange;JPY
4403;NOF CORP;Materiali;Azionario;4.919.973,00;0,07;4.919.973,00;240.200,00;20,48;Giappone;Tokyo Stock Exchange;JPY
2282;NH FOODS LTD;Generi di largo consumo;Azionario;4.899.652,19;0,07;4.899.652,19;111.600,00;43,90;Giappone;Tokyo Stock Exchange;JPY
3092;ZOZO INC;Consumi Discrezionali;Azionario;4.884.488,41;0,07;4.884.488,41;560.500,00;8,71;Giappone;Tokyo Stock Exchange;JPY
4151;KYOWA KIRIN LTD;Salute;Azionario;4.875.558,84;0,07;4.875.558,84;295.200,00;16,52;Giappone;Tokyo Stock Exchange;JPY
9142;KYUSHU RAILWAY;Industriali;Azionario;4.843.316,73;0,07;4.843.316,73;183.700,00;26,37;Giappone;Tokyo Stock Exchange;JPY
8960;UNITED URBAN INVESTMENT REIT CORP;Immobili;Azionario;4.770.131,47;0,07;4.770.131,47;4.079,00;1.169,44;Giappone;Tokyo Stock Exchange;JPY
2897;NISSIN FOODS HOLDINGS LTD;Generi di largo consumo;Azionario;4.760.683,40;0,07;4.760.683,40;252.300,00;18,87;Giappone;Tokyo Stock Exchange;JPY
5830;IYOGIN HOLDINGS INC;Finanziari;Azionario;4.733.795,36;0,07;4.733.795,36;288.300,00;16,42;Giappone;Tokyo Stock Exchange;JPY
2702;MCDONALDS HOLDINGS (JAPAN) LTD;Consumi Discrezionali;Azionario;4.703.102,00;0,07;4.703.102,00;112.200,00;41,92;Giappone;Tokyo Stock Exchange;JPY
3064;MONOTARO LTD;Industriali;Azionario;4.639.260,34;0,06;4.639.260,34;302.500,00;15,34;Giappone;Tokyo Stock Exchange;JPY
8252;MARUI GROUP LTD;Finanziari;Azionario;4.627.220,42;0,06;4.627.220,42;221.800,00;20,86;Giappone;Tokyo Stock Exchange;JPY
4751;CYBER AGENT INC;Comunicazione;Azionario;4.586.751,10;0,06;4.586.751,10;544.200,00;8,43;Giappone;Tokyo Stock Exchange;JPY
6724;SEIKO EPSON CORP;IT;Azionario;4.576.154,49;0,06;4.576.154,49;355.100,00;12,89;Giappone;Tokyo Stock Exchange;JPY
5332;TOTO LTD;Industriali;Azionario;4.574.671,64;0,06;4.574.671,64;168.100,00;27,21;Giappone;Tokyo Stock Exchange;JPY
6465;HOSHIZAKI CORP;Industriali;Azionario;4.566.974,19;0,06;4.566.974,19;135.000,00;33,83;Giappone;Tokyo Stock Exchange;JPY
3038;KOBE BUSSAN LTD;Generi di largo consumo;Azionario;4.562.474,53;0,06;4.562.474,53;183.900,00;24,81;Giappone;Tokyo Stock Exchange;JPY
9064;YAMATO HOLDINGS LTD;Industriali;Azionario;4.483.471,99;0,06;4.483.471,99;321.300,00;13,95;Giappone;Tokyo Stock Exchange;JPY
4186;TOKYO OHKA KOGYO LTD;Materiali;Azionario;4.476.537,34;0,06;4.476.537,34;125.800,00;35,58;Giappone;Tokyo Stock Exchange;JPY
6856;HORIBA LTD;IT;Azionario;4.441.261,37;0,06;4.441.261,37;44.800,00;99,14;Giappone;Tokyo Stock Exchange;JPY
6269;MODEC INC;Energia;Azionario;4.428.300,49;0,06;4.428.300,49;60.000,00;73,81;Giappone;Tokyo Stock Exchange;JPY
9506;TOHOKU ELECTRIC POWER INC;Imprese di servizi di pubblica utilità;Azionario;4.373.881,51;0,06;4.373.881,51;602.600,00;7,26;Giappone;Tokyo Stock Exchange;JPY
4536;SANTEN PHARMACEUTICAL LTD;Salute;Azionario;4.363.817,54;0,06;4.363.817,54;412.000,00;10,59;Giappone;Tokyo Stock Exchange;JPY
3086;J.FRONT RETAILING LTD;Consumi Discrezionali;Azionario;4.360.224,37;0,06;4.360.224,37;307.300,00;14,19;Giappone;Tokyo Stock Exchange;JPY
4716;ORACLE JAPAN CORP;IT;Azionario;4.352.637,50;0,06;4.352.637,50;49.800,00;87,40;Giappone;Tokyo Stock Exchange;JPY
2181;PERSOL HOLDINGS LTD;Industriali;Azionario;4.328.046,55;0,06;4.328.046,55;2.321.400,00;1,86;Giappone;Tokyo Stock Exchange;JPY
5105;TOYO TIRE CORP;Consumi Discrezionali;Azionario;4.319.663,12;0,06;4.319.663,12;154.000,00;28,05;Giappone;Tokyo Stock Exchange;JPY
8253;CREDIT SAISON LTD;Finanziari;Azionario;4.313.480,99;0,06;4.313.480,99;159.900,00;26,98;Giappone;Tokyo Stock Exchange;JPY
9007;ODAKYU ELECTRIC RAILWAY LTD;Industriali;Azionario;4.289.860,17;0,06;4.289.860,17;390.900,00;10,97;Giappone;Tokyo Stock Exchange;JPY
8954;ORIX JREIT REIT INC;Immobili;Azionario;4.256.815,71;0,06;4.256.815,71;6.288,00;676,97;Giappone;Tokyo Stock Exchange;JPY
8334;GUNMA BANK LTD;Finanziari;Azionario;4.250.231,12;0,06;4.250.231,12;380.600,00;11,17;Giappone;Tokyo Stock Exchange;JPY
5938;LIXIL CORP;Industriali;Azionario;4.161.510,82;0,06;4.161.510,82;346.800,00;12,00;Giappone;Tokyo Stock Exchange;JPY
8963;INVINCIBLE INVESTMENT REIT CORP;Immobili;Azionario;4.158.760,49;0,06;4.158.760,49;9.816,00;423,67;Giappone;Tokyo Stock Exchange;JPY
7003;MITSUI E&S LTD;Industriali;Azionario;4.145.102,70;0,06;4.145.102,70;125.000,00;33,16;Giappone;Tokyo Stock Exchange;JPY
9041;KINTETSU GROUP HOLDINGS LTD;Industriali;Azionario;4.108.031,76;0,06;4.108.031,76;215.800,00;19,04;Giappone;Tokyo Stock Exchange;JPY
8227;SHIMAMURA LTD;Consumi Discrezionali;Azionario;4.069.716,16;0,06;4.069.716,16;57.600,00;70,65;Giappone;Tokyo Stock Exchange;JPY
2501;SAPPORO HOLDINGS LTD;Generi di largo consumo;Azionario;4.050.008,68;0,06;4.050.008,68;77.400,00;52,33;Giappone;Tokyo Stock Exchange;JPY
1942;KANDENKO LTD;Industriali;Azionario;4.001.787,91;0,06;4.001.787,91;128.900,00;31,05;Giappone;Tokyo Stock Exchange;JPY
9009;KEISEI ELECTRIC RAILWAY LTD;Industriali;Azionario;3.977.167,38;0,06;3.977.167,38;479.000,00;8,30;Giappone;Tokyo Stock Exchange;JPY
7459;MEDIPAL HOLDINGS CORP;Salute;Azionario;3.921.638,11;0,05;3.921.638,11;218.400,00;17,96;Giappone;Tokyo Stock Exchange;JPY
3231;NOMURA REAL ESTATE HOLDINGS INC;Immobili;Azionario;3.917.455,53;0,05;3.917.455,53;642.900,00;6,09;Giappone;Tokyo Stock Exchange;JPY
6965;HAMAMATSU PHOTONICS;IT;Azionario;3.908.785,24;0,05;3.908.785,24;369.600,00;10,58;Giappone;Tokyo Stock Exchange;JPY
5214;NIPPON ELECTRIC GLASS LTD;IT;Azionario;3.907.705,17;0,05;3.907.705,17;100.500,00;38,88;Giappone;Tokyo Stock Exchange;JPY
5631;JAPAN STEEL WORKS LTD;Industriali;Azionario;3.850.943,46;0,05;3.850.943,46;81.000,00;47,54;Giappone;Tokyo Stock Exchange;JPY
6806;HIROSE ELECTRIC LTD;IT;Azionario;3.841.445,69;0,05;3.841.445,69;34.963,00;109,87;Giappone;Tokyo Stock Exchange;JPY
7731;NIKON CORP;Consumi Discrezionali;Azionario;3.837.807,71;0,05;3.837.807,71;352.600,00;10,88;Giappone;Tokyo Stock Exchange;JPY
6417;SANKYO LTD;Consumi Discrezionali;Azionario;3.809.607,51;0,05;3.809.607,51;235.800,00;16,16;Giappone;Tokyo Stock Exchange;JPY
9001;TOBU RAILWAY LTD;Industriali;Azionario;3.798.788,77;0,05;3.798.788,77;225.700,00;16,83;Giappone;Tokyo Stock Exchange;JPY
1721;COMSYS HOLDINGS CORP;Industriali;Azionario;3.783.912,69;0,05;3.783.912,69;134.900,00;28,05;Giappone;Tokyo Stock Exchange;JPY
9143;SG HOLDINGS LTD;Industriali;Azionario;3.771.394,13;0,05;3.771.394,13;394.500,00;9,56;Giappone;Tokyo Stock Exchange;JPY
3269;ADVANCE RESIDENCE INVESTMENT REIT;Immobili;Azionario;3.746.585,23;0,05;3.746.585,23;3.426,00;1.093,57;Giappone;Tokyo Stock Exchange;JPY
8377;HOKUHOKU FINANCIAL GROUP INC;Finanziari;Azionario;3.685.412,58;0,05;3.685.412,58;128.100,00;28,77;Giappone;Tokyo Stock Exchange;JPY
9202;ANA HOLDINGS INC;Industriali;Azionario;3.681.693,40;0,05;3.681.693,40;189.500,00;19,43;Giappone;Tokyo Stock Exchange;JPY
8985;JAPAN HOTEL INVESTMENT REIT CORP;Immobili;Azionario;3.672.739,72;0,05;3.672.739,72;6.713,00;547,11;Giappone;Tokyo Stock Exchange;JPY
4527;ROHTO PHARMACEUTICAL LTD;Generi di largo consumo;Azionario;3.649.064,58;0,05;3.649.064,58;221.500,00;16,47;Giappone;Tokyo Stock Exchange;JPY
5233;TAIHEIYO CEMENT CORP;Materiali;Azionario;3.648.393,07;0,05;3.648.393,07;149.300,00;24,44;Giappone;Tokyo Stock Exchange;JPY
4980;DEXERIALS CORP;IT;Azionario;3.645.240,61;0,05;3.645.240,61;203.700,00;17,90;Giappone;Tokyo Stock Exchange;JPY
4912;LION CORP;Generi di largo consumo;Azionario;3.609.460,93;0,05;3.609.460,93;332.800,00;10,85;Giappone;Tokyo Stock Exchange;JPY
3436;SUMCO CORP;IT;Azionario;3.601.938,35;0,05;3.601.938,35;441.500,00;8,16;Giappone;Tokyo Stock Exchange;JPY
6305;HITACHI CONSTRUCTION MACHINERY LTD;Industriali;Azionario;3.597.239,38;0,05;3.597.239,38;121.400,00;29,63;Giappone;Tokyo Stock Exchange;JPY
2331;ALSOK LTD;Industriali;Azionario;3.569.102,19;0,05;3.569.102,19;440.600,00;8,10;Giappone;Tokyo Stock Exchange;JPY
9513;ELECTRIC POWER DEVELOPMENT LTD;Imprese di servizi di pubblica utilità;Azionario;3.565.731,46;0,05;3.565.731,46;179.900,00;19,82;Giappone;Tokyo Stock Exchange;JPY
9023;TOKYO METRO LTD;Industriali;Azionario;3.556.442,19;0,05;3.556.442,19;353.700,00;10,05;Giappone;Tokyo Stock Exchange;JPY
7276;KOITO MANUFACTURING LTD;Consumi Discrezionali;Azionario;3.554.231,89;0,05;3.554.231,89;238.500,00;14,90;Giappone;Tokyo Stock Exchange;JPY
9364;KAMIGUMI LTD;Industriali;Azionario;3.546.302,36;0,05;3.546.302,36;109.100,00;32,51;Giappone;Tokyo Stock Exchange;JPY
6268;NABTESCO CORP;Industriali;Azionario;3.545.826,61;0,05;3.545.826,61;152.400,00;23,27;Giappone;Tokyo Stock Exchange;JPY
5110;SUMITOMO RUBBER INDUSTRIES LTD;Consumi Discrezionali;Azionario;3.537.047,54;0,05;3.537.047,54;227.343,00;15,56;Giappone;Tokyo Stock Exchange;JPY
6481;THK LTD;Industriali;Azionario;3.526.332,57;0,05;3.526.332,57;134.900,00;26,14;Giappone;Tokyo Stock Exchange;JPY
6302;SUMITOMO HEAVY INDUSTRIES LTD;Industriali;Azionario;3.518.039,80;0,05;3.518.039,80;131.700,00;26,71;Giappone;Tokyo Stock Exchange;JPY
7951;YAMAHA CORP;Consumi Discrezionali;Azionario;3.515.087,92;0,05;3.515.087,92;507.900,00;6,92;Giappone;Tokyo Stock Exchange;JPY
8233;TAKASHIMAYA LTD;Consumi Discrezionali;Azionario;3.510.958,57;0,05;3.510.958,57;333.300,00;10,53;Giappone;Tokyo Stock Exchange;JPY
8056;BIPROGY INC;IT;Azionario;3.504.052,85;0,05;3.504.052,85;98.900,00;35,43;Giappone;Tokyo Stock Exchange;JPY
1969;TAKASAGO THERMAL ENGINEERING LTD;Industriali;Azionario;3.500.459,67;0,05;3.500.459,67;121.400,00;28,83;Giappone;Tokyo Stock Exchange;JPY
5991;NHK SPRING LTD;Consumi Discrezionali;Azionario;3.493.834,58;0,05;3.493.834,58;219.000,00;15,95;Giappone;Tokyo Stock Exchange;JPY
3405;KURARAY LTD;Materiali;Azionario;3.489.593,04;0,05;3.489.593,04;348.500,00;10,01;Giappone;Tokyo Stock Exchange;JPY
5076;INFRONEER HOLDINGS INC;Industriali;Azionario;3.447.674,08;0,05;3.447.674,08;260.072,00;13,26;Giappone;Tokyo Stock Exchange;JPY
5444;YAMATO KOGYO LTD;Materiali;Azionario;3.445.298,79;0,05;3.445.298,79;50.700,00;67,95;Giappone;Tokyo Stock Exchange;JPY
2784;ALFRESA HOLDINGS CORP;Salute;Azionario;3.442.964,09;0,05;3.442.964,09;217.300,00;15,84;Giappone;Tokyo Stock Exchange;JPY
5901;TOYO SEIKAN GROUP HOLDINGS LTD;Materiali;Azionario;3.442.309,30;0,05;3.442.309,30;139.800,00;24,62;Giappone;Tokyo Stock Exchange;JPY
1951;EXEO GROUP INC;Industriali;Azionario;3.439.471,54;0,05;3.439.471,54;217.300,00;15,83;Giappone;Tokyo Stock Exchange;JPY
4182;MITSUBISHI GAS CHEMICAL INC;Materiali;Azionario;3.434.766,47;0,05;3.434.766,47;192.700,00;17,82;Giappone;Tokyo Stock Exchange;JPY
2579;COCA-COLA BOTTLERS JAPAN HOLDINGS;Generi di largo consumo;Azionario;3.424.297,47;0,05;3.424.297,47;170.825,00;20,05;Giappone;Tokyo Stock Exchange;JPY
8341;77 BANK LTD;Finanziari;Azionario;3.420.241,09;0,05;3.420.241,09;71.400,00;47,90;Giappone;Tokyo Stock Exchange;JPY
5711;MITSUBISHI MATERIALS CORP;Materiali;Azionario;3.417.506,19;0,05;3.417.506,19;160.500,00;21,29;Giappone;Tokyo Stock Exchange;JPY
2809;KEWPIE CORP;Generi di largo consumo;Azionario;3.377.672,06;0,05;3.377.672,06;120.500,00;28,03;Giappone;Tokyo Stock Exchange;JPY
1893;PENTA-OCEAN CONSTRUCTION LTD;Industriali;Azionario;3.372.324,41;0,05;3.372.324,41;357.200,00;9,44;Giappone;Tokyo Stock Exchange;JPY
4506;SUMITOMO PHARMA LTD;Salute;Azionario;3.362.567,10;0,05;3.362.567,10;229.500,00;14,65;Giappone;Tokyo Stock Exchange;JPY
1963;JGC HOLDINGS CORP;Industriali;Azionario;3.339.658,94;0,05;3.339.658,94;285.500,00;11,70;Giappone;Tokyo Stock Exchange;JPY
2212;YAMAZAKI BAKING LTD;Generi di largo consumo;Azionario;3.333.967,66;0,05;3.333.967,66;153.200,00;21,76;Giappone;Tokyo Stock Exchange;JPY
9201;JAPAN AIRLINES LTD;Industriali;Azionario;3.330.009,64;0,05;3.330.009,64;174.900,00;19,04;Giappone;Tokyo Stock Exchange;JPY
5947;RINNAI CORP;Consumi Discrezionali;Azionario;3.324.251,50;0,05;3.324.251,50;129.300,00;25,71;Giappone;Tokyo Stock Exchange;JPY
